sample_name,description,category,violation_type,type,link
stemforkids_176.jpg,Gambar tersebut menampilkan seorang anak perempuan yang sedang berinteraksi dengan wadah kompos di luar ruangan. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_177.jpg,Gambar tersebut menampilkan poster kamp musim panas untuk anak-anak dengan ilustrasi anak-anak yang sedang bermain dan belajar dengan teknologi. Kontennya bersifat edukatif dan positif serta tidak mengandung unsur-unsur yang berbahaya atau tidak pantas bagi anak-anak. Gambar ini mempromosikan kegiatan yang bermanfaat dan aman bagi perkembangan anak.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_178.jpg,Gambar tersebut menampilkan ilustrasi tangan anak-anak otak dengan bola lampu dan anak yang sedang gembira dengan bintang-bintang di sekitarnya. Gambar ini mempromosikan pembelajaran interaktif dan tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak. Pesan yang disampaikan bersifat positif dan edukatif.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_179.jpg,Gambar tersebut menampilkan anak-anak yang sedang belajar dan bermain dengan gembira. Tidak ada konten yang bersifat seksual kekerasan atau berbahaya bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi. Gambar ini mempromosikan pendidikan dan keceriaan.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_180.jpg,Gambar tersebut menampilkan kegiatan di sebuah perkemahan sains untuk anak-anak dengan aktivitas seperti membuat model tata surya dan eksperimen sains. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan fokusnya adalah pada pendidikan dan pembelajaran. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_181.jpg,Gambar tersebut menampilkan anak-anak yang berpartisipasi dalam kegiatan pendidikan dan menunjukkan kebanggaan atas hasil karya mereka. Tidak ada elemen yang bersifat seksual kekerasan atau konten negatif lainnya yang dapat membahayakan anak-anak. Gambar ini mempromosikan pembelajaran dan kepercayaan diri yang positif bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_182.jpg,Gambar tersebut menampilkan kegiatan belajar interaktif seperti menulis melipat kertas dan melukis yang cocok untuk anak-anak. Tidak ada elemen yang mengandung konten negatif atau berbahaya bagi perkembangan anak. Gambar ini mempromosikan pendidikan dan kreativitas.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_183.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_184.jpg,Gambar tersebut adalah materi promosi untuk perkemahan sains anak-anak yang menampilkan ilustrasi anak-anak yang sedang belajar dan melakukan eksperimen sains. Tidak ada elemen yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi. Gambar ini mempromosikan pendidikan dan pembelajaran sains.,safe,,image,https://www.instagram.com/p/DVsCZCviULp/
stemforkids_185.jpg,Gambar tersebut menampilkan anak-anak yang sedang melakukan kegiatan belajar dan bereksperimen dengan berbagai bahan. Konten ini bersifat edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Gambar ini mempromosikan pembelajaran melalui pengalaman langsung yang positif.,safe,,image,https://www.instagram.com/p/DVsI_OSFVVE/
stemforkids_186.jpg,Gambar tersebut menampilkan anak-anak yang sedang melakukan kegiatan belajar dan bermain yang positif. Tidak ada indikasi konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi. Gambar ini mempromosikan kreativitas dan ekspresi diri pada anak-anak.,safe,,image,https://www.instagram.com/p/DVsJ2e5jpye/
stemforkids_187.jpg,Gambar tersebut menampilkan anak-anak yang sedang melakukan berbagai aktivitas pembelajaran seperti bermain dengan plastisin membaca buku dan merajut. Aktivitas-aktivitas ini bersifat positif dan edukatif serta tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Gambar ini mendukung pembelajaran melalui pengalaman langsung yang bermanfaat bagi perkembangan anak.,safe,,image,https://www.instagram.com/p/DVsJ2e5jpye/
stemforkids_188.jpg,Gambar tersebut menampilkan kegiatan edukatif anak-anak seperti bermain dan belajar dengan alat peraga. Tidak ada elemen yang mengandung konten negatif atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Gambar ini mempromosikan pembelajaran interaktif dan pemecahan masalah.,safe,,image,https://www.instagram.com/p/DVsJ2e5jpye/
stemforkids_189.jpg,Gambar tersebut adalah poster promosi untuk festival buku yang menampilkan penulis dan buku-buku nonfiksi. Kontennya bersifat edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Poster ini mempromosikan literasi dan pembelajaran.,safe,,image,https://www.instagram.com/p/DVsJ2e5jpye/
stemforkids_190.jpg,Gambar tersebut memperlihatkan anak-anak sedang mengecat patung dinosaurus dengan pengawasan orang dewasa. Tidak ada elemen berbahaya atau konten yang tidak pantas bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi. Aktivitas ini terlihat positif dan kreatif.,safe,,image,https://www.instagram.com/p/DVsJ2e5jpye/
stemforkids_191.jpg,Gambar tersebut menampilkan seorang anak laki-laki yang sedang berinteraksi dengan instalasi seni berwarna merah di dalam ruangan. Tidak ada elemen dalam gambar yang mengandung konten berbahaya atau tidak pantas bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Gambar ini menunjukkan aktivitas yang tidak berbahaya dan lingkungan yang tampak aman.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_192.jpg,Gambar tersebut menampilkan seorang anak kecil yang sedang bermain di dalam bak mandi atau wadah besar berwarna putih. Tidak ada elemen berbahaya atau konten yang tidak pantas dalam gambar ini sehingga aman untuk anak-anak. Gambar ini menunjukkan aktivitas bermain yang umum dan tidak mengandung unsur negatif apapun.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_193.jpg,Gambar tersebut memperlihatkan seorang anak dan orang dewasa yang sedang mewarnai dinding dengan gambar-gambar kartun yang lucu. Tidak ada elemen berbahaya atau tidak pantas dalam gambar ini sehingga aman untuk anak-anak. Aktivitas mewarnai ini juga bersifat positif dan kreatif.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_194.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_195.jpg,Gambar tersebut menampilkan seorang anak yang sedang bermain dengan instalasi interaktif yang berisi air dan gelembung. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_196.jpg,Gambar tersebut menampilkan produk pembelajaran untuk anak-anak yaitu permainan mengeja dan papan aktivitas. Kontennya edukatif dan tidak mengandung unsur negatif yang berbahaya bagi anak-anak. Gambar ini aman untuk dikonsumsi anak-anak karena mendorong pembelajaran dan kreativitas.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_197.jpg,"Gambar tersebut adalah materi promosi untuk produk pembelajaran anak-anak bernama ""Spell Us"" yang ditujukan untuk anak usia 4 tahun ke atas. Kontennya berfokus pada pengembangan keterampilan mengeja dan mengenali kata serta tidak mengandung unsur negatif yang berbahaya bagi anak-anak. Gambar ini aman karena bersifat edukatif dan sesuai dengan usia targetnya.",safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_198.jpg,Gambar tersebut menampilkan produk pembelajaran untuk anak-anak yaitu kartu dan lembar kerja mengeja. Kontennya edukatif dan tidak mengandung unsur negatif yang berbahaya bagi anak-anak. Gambar ini aman untuk dikonsumsi anak-anak karena fokus pada pengembangan kemampuan membaca dan menulis.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_199.jpg,Gambar tersebut menampilkan produk edukasi anak-anak yaitu kotak permainan belajar mengeja Spell Us yang ditujukan untuk anak usia 4 tahun ke atas. Tidak ada elemen visual atau konten yang bersifat negatif atau berbahaya bagi anak-anak dalam gambar ini. Produk ini dirancang untuk membantu anak-anak belajar dan mengembangkan keterampilan membaca dan menulis.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_200.jpg,Gambar tersebut menampilkan produk edukasi anak-anak yaitu permainan belajar ejaan SpellUs. Tidak ada konten yang melanggar pedoman keamanan anak seperti kekerasan seksual atau konten dewasa lainnya sehingga gambar ini aman untuk anak-anak. Produk ini dirancang untuk membantu anak-anak belajar dan mengembangkan keterampilan mereka.,safe,,image,https://www.instagram.com/p/DVsMj_MDaFM/
stemforkids_201.jpg,"Gambar tersebut menampilkan kemasan produk edukasi bernama ""Spell Us"" dengan ilustrasi karakter kartun yang lucu. Tidak ada elemen visual atau konten yang mengindikasikan adanya hal negatif atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Produk ini terlihat seperti mainan atau alat bantu belajar yang positif.",safe,,image,https://www.instagram.com/p/DVsMkFTj5DW/
stemforkids_202.jpg,Gambar tersebut menampilkan produk edukasi untuk anak-anak yaitu papan tulis dan alat tulis. Tidak ada elemen visual atau konten yang bersifat negatif atau berbahaya bagi anak-anak dalam gambar ini. Produk ini dirancang untuk membantu anak-anak belajar dan mengembangkan keterampilan menulis mereka.,safe,,image,https://www.instagram.com/p/DVsZUiODe4r/
stemforkids_203.jpg,"Gambar tersebut menampilkan produk pembelajaran ""Spell Us"" yang berisi kartu progresif lembar kerja papan dan teka-teki. Kontennya bersifat edukatif dan dirancang untuk membantu anak-anak belajar mengeja dan kosakata sehingga aman untuk anak-anak. Tidak ada elemen yang melanggar pedoman konten yang aman untuk anak.",safe,,image,https://www.instagram.com/p/DVsc5EsDIJx/
stemforkids_204.jpg,Gambar tersebut menampilkan produk pembelajaran untuk anak-anak yaitu kartu aktivitas dan stiker untuk belajar mengeja. Kontennya edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak seperti kekerasan atau konten dewasa. Gambar ini aman untuk dikonsumsi anak-anak karena bertujuan untuk meningkatkan kemampuan belajar mereka.,safe,,image,https://www.instagram.com/p/DVshp9xj7bi/
stemforkids_205.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVshp9xj7bi/
stemforkids_206.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVskkQdDQJ1/
stemforkids_207.jpg,Gambar tersebut menampilkan produk edukasi anak-anak yaitu kartu dan puzzle untuk belajar mengeja. Kontennya bersifat positif dan mendukung pembelajaran anak-anak tanpa mengandung unsur negatif atau berbahaya. Gambar ini aman untuk dikonsumsi anak-anak karena fokus pada pendidikan dan pengembangan keterampilan.,safe,,image,https://www.instagram.com/p/DVsklN7j7Zc/
stemforkids_208.jpg,Gambar tersebut menampilkan anak-anak yang sedang melakukan eksperimen sains dan robotika dengan gembira. Konten ini bersifat edukatif dan positif serta tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Gambar ini mempromosikan pembelajaran praktis dan kreativitas.,safe,,image,https://www.instagram.com/p/DVsklN7j7Zc/
stemforkids_209.jpg,Gambar tersebut menampilkan alat-alat tulis dan kegiatan STEM dasar seperti gunting kertas klip dan selotip. Konten ini bersifat edukatif dan tidak mengandung unsur negatif yang berbahaya bagi anak-anak. Gambar ini aman untuk dikonsumsi anak-anak karena mempromosikan pembelajaran dan kreativitas.,safe,,image,https://www.instagram.com/p/DVsklN7j7Zc/
stemforkids_210.jpg,"Gambar tersebut menampilkan sampul buku anak-anak yang berjudul ""Super Questers"" dan mempromosikan kompetisi poster untuk British Science Week. Kontennya sesuai untuk anak-anak karena menampilkan ilustrasi yang cerah dan ramah serta berfokus pada cerita STEM yang interaktif. Tidak ada elemen yang bersifat seksual kekerasan atau konten dewasa lainnya dalam gambar ini.",safe,,image,https://www.instagram.com/p/DVskyLZCuR3/
stemforkids_211.jpg,Gambar tersebut menampilkan dua anak kecil sedang belajar menghitung dengan menggunakan kertas bertitik di dinding. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Gambar ini menunjukkan aktivitas belajar yang positif dan sesuai untuk anak-anak.,safe,,image,https://www.instagram.com/p/DVsnxl5CL7W/
stemforkids_212.jpg,Gambar tersebut adalah iklan untuk taman kanak-kanak Kinderfun yang menampilkan pemandangan cerah dan menyenangkan dengan burung dan pepohonan. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan pesan yang disampaikan bersifat positif dan edukatif. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_213.jpg,Gambar tersebut menampilkan ilustrasi mobil klasik dengan warna merah dan hitam serta teks promosi untuk produk edukasi anak-anak. Konten ini tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak dan justru bersifat edukatif serta mempromosikan kegiatan membangun dan belajar. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_214.jpg,Gambar tersebut menampilkan kegiatan-kegiatan yang dilakukan seseorang pendidik anak-anak yaitu mengajar anak-anak tentang ilmu alam dan ilmu pengetahuan. Konten ini tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak dan justru bersifat edukatif serta mempromosikan kegiatan membangun dan belajar. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_215.jpg,Gambar tersebut menampilkan serangkaian pengujian produk pendidikan oleh seorang wanita. Tidak ada konten yang melanggar pedoman keamanan anak seperti kekerasan seksual atau konten dewasa yang eksplisit. Gambar tersebut aman untuk anak-anak karena menampilkan aktivitas yang berhubungan dengan pendidikan dan pembelajaran.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_216.jpg,Gambar tersebut menampilkan persiapan perkemahan pendidikan dan perlengkapan seni. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan secara umum bersifat informatif dan positif.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_217.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_218.jpg,Gambar tersebut adalah iklan untuk program sains anak-anak bernama Mini Professors Weymouth dengan latar belakang berwarna oranye dan ilustrasi molekul sederhana. Kontennya bersifat edukatif dan tidak mengandung unsur negatif apapun yang berbahaya bagi anak-anak. Gambar ini mempromosikan pembelajaran dan penemuan pada hari hujan.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_219.jpg,Gambar tersebut menampilkan beberapa anak kecil yang sedang bermain dengan mainan balok di bawah pengawasan seorang guru di dalam ruangan kelas. Tidak ada elemen yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVsson3mcwb/
stemforkids_220.jpg,Gambar tersebut menampilkan suasana pesta sains di dalam kelas dengan anak-anak yang sedang melakukan eksperimen dan bersenang-senang. Tidak ada elemen yang mengandung konten negatif atau berbahaya bagi anak-anak seperti kekerasan seksual atau ujaran kebencian. Gambar ini aman dan cocok untuk dikonsumsi oleh anak-anak karena menampilkan kegiatan edukatif dan positif.,safe,,image,https://www.instagram.com/p/DVsu7HBgW5O/
stemforkids_221.jpg,Gambar tersebut menampilkan beberapa anak yang sedang bermain dengan asap atau uap air di sebuah pesta. Tidak ada indikasi konten yang tidak aman atau berbahaya bagi anak-anak dalam gambar ini dan terlihat seperti aktivitas yang menyenangkan dan tidak berbahaya.,safe,,image,https://www.instagram.com/p/DVsyTKPmTTv/
stemforkids_222.jpg,Gambar tersebut menampilkan anak-anak di sebuah pesta ulang tahun yang sedang bermain dengan busa atau salju buatan. Tidak ada elemen berbahaya atau konten yang tidak pantas bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVsyVSAFfM2/
stemforkids_223.jpg,Gambar tersebut menampilkan beberapa anak-anak yang sedang bermain dengan sesuatu yang menyerupai adonan atau bahan kerajinan tangan bersama seorang dewasa. Tidak ada indikasi konten yang tidak aman atau tidak pantas untuk anak-anak dalam gambar ini dan aktivitasnya terlihat positif dan kreatif.,safe,,image,https://www.instagram.com/p/DVs4261kREr/
stemforkids_225.jpg,Gambar tersebut menampilkan beberapa anak-anak yang sedang melakukan eksperimen di sebuah ruangan yang terlihat seperti tempat pesta. Tidak ada indikasi konten yang tidak aman seperti kekerasan atau konten dewasa dalam gambar ini sehingga aman untuk anak-anak. Gambar ini menunjukkan kegiatan yang positif dan edukatif.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_226.jpg,Gambar tersebut menampilkan dekorasi pesta bertema sains dengan tabung reaksi berisi berbagai warna dan meja bertema tabel periodik. Konten ini bersifat edukatif dan menyenangkan serta tidak mengandung unsur negatif yang berbahaya bagi anak-anak. Gambar ini cocok untuk anak-anak karena mempromosikan minat pada sains dan pembelajaran.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_227.jpg,Gambar tersebut menampilkan sekelompok anak-anak yang sedang bermain dengan slime di sebuah pesta. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan aktivitasnya terlihat positif dan menyenangkan.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_228.jpg,Gambar tersebut menampilkan kue ulang tahun bertema sains dengan dekorasi seperti labu dan atom. Kue ini cocok untuk perayaan ulang tahun anak-anak dan tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak. Secara keseluruhan gambar ini aman dan positif.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_229.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_23.jpg,Gambar tersebut menampilkan dua ekor kecoa di atas sepotong kayu. Gambar ini tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak dan merupakan representasi dari alam yang umum. Tidak ada indikasi konten dewasa kekerasan atau hal negatif lainnya.,safe,,image,https://www.instagram.com/p/DVq9x2zCSJO/
stemforkids_230.jpg,Gambar tersebut adalah poster promosi untuk perkemahan sains bertema Paskah untuk anak-anak. Gambar tersebut menampilkan anak-anak yang melakukan eksperimen sains dengan pengawasan orang dewasa dan tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak. Secara keseluruhan gambar ini aman dan sesuai untuk semua usia.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_231.jpg,Gambar tersebut menampilkan beberapa wadah berisi cairan berwarna-warni yang tampak seperti eksperimen sains sederhana. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak. Gambar ini kemungkinan besar menunjukkan kegiatan edukatif atau kreatif yang aman.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_232.jpg,Gambar tersebut menampilkan beberapa anak sekolah yang memegang penghargaan dalam sebuah kompetisi STEM. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan gambar tersebut mempromosikan pencapaian pendidikan.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_233.jpg,Gambar tersebut menampilkan beberapa anak sekolah yang memegang penghargaan dalam sebuah kompetisi STEM. Tidak ada elemen dalam gambar yang bersifat seksual eksplisit kekerasan atau berbahaya bagi anak-anak. Gambar ini mempromosikan pencapaian pendidikan dan positif bagi perkembangan anak.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_234.jpg,Gambar tersebut menampilkan sekelompok anak-anak yang memegang hadiah penghargaan STEM. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan gambar tersebut mempromosikan pencapaian pendidikan.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_235.jpg,Gambar tersebut menampilkan sebuah proyek sains yang dipamerkan di sebuah kompetisi STEAM. Proyek ini menampilkan model pertanian dan poster yang menjelaskan proses penelitian dan pengembangan serta tidak mengandung konten negatif apapun yang berbahaya bagi anak-anak. Gambar ini aman dan edukatif bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_236.jpg,Gambar tersebut menampilkan sekelompok siswa dan guru yang sedang berfoto bersama dengan penghargaan. Tidak ada elemen dalam gambar yang mengandung konten berbahaya atau tidak pantas bagi anak-anak dan gambar tersebut mempromosikan prestasi akademik. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVs5AwPkaTg/
stemforkids_237.jpg,Gambar tersebut menampilkan empat anak perempuan yang mengenakan seragam sekolah dan medali. Tidak ada elemen dalam gambar yang bersifat seksual eksplisit kekerasan atau berbahaya bagi anak-anak. Gambar ini mempromosikan pencapaian dan semangat positif.,safe,,image,https://www.instagram.com/p/DVs_jpaDHIL/
stemforkids_238.jpg,Gambar tersebut menampilkan sekelompok orang yang memegang papan bertuliskan nominal uang dalam mata uang Rupiah. Tidak ada indikasi konten yang tidak aman bagi anak-anak dalam gambar ini karena tidak mengandung unsur kekerasan seksual atau konten negatif lainnya. Gambar ini tampak seperti acara penghargaan atau pemberian dana.,safe,,image,https://www.instagram.com/p/DVtAF2gkuuM/
stemforkids_239.jpg,Gambar tersebut adalah poster promosi untuk kamp animasi Minecraft yang ditujukan untuk anak-anak. Kontennya menampilkan karakter dan elemen dari game Minecraft yang populer dan tidak mengandung materi yang tidak pantas atau berbahaya bagi anak-anak. Secara keseluruhan gambar ini aman dan sesuai untuk semua usia.,safe,,image,https://www.instagram.com/p/DVtCtvXFOSf/
stemforkids_24.jpg,Gambar tersebut menampilkan sekelompok anak-anak yang memenangkan kompetisi STEM dan berfoto dengan hadiah mereka. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan gambar tersebut mempromosikan pencapaian positif. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVq9zoEFn79/
stemforkids_240.jpg,Gambar tersebut menampilkan sebuah model rumah-rumahan yang terbuat dari kardus dan bahan-bahan kerajinan lainnya dengan taman dan kolam kecil. Tidak ada elemen dalam gambar yang mengandung konten berbahaya atau tidak pantas bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Gambar ini dapat merangsang kreativitas dan imajinasi anak-anak.,safe,,image,https://www.instagram.com/p/DVtC9ISlox2/
stemforkids_241.jpg,Gambar tersebut menampilkan model miniatur rumah dengan taman dan sensor hujan yang terbuat dari bahan-bahan sederhana. Konten ini bersifat edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Gambar ini aman untuk dikonsumsi anak-anak karena tidak melanggar pedoman konten yang telah ditetapkan.,safe,,image,https://www.instagram.com/p/DVtEBGDDW8R/
stemforkids_242.jpg,Gambar tersebut menampilkan sebuah proyek sains buatan tangan yang menyerupai rumah dengan sensor hujan dan elemen dekoratif lainnya. Konten ini bersifat edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Gambar ini aman untuk dikonsumsi anak-anak karena mempromosikan kreativitas dan pembelajaran.,safe,,image,https://www.instagram.com/p/DVtEBGDDW8R/
stemforkids_243.jpg,Gambar tersebut menampilkan sekelompok anak sekolah yang berpartisipasi dalam kompetisi STEAM. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan gambar tersebut mempromosikan pendidikan dan kegiatan positif.,safe,,image,https://www.instagram.com/p/DVtEBGDDW8R/
stemforkids_244.jpg,Gambar tersebut menampilkan sekelompok anak-anak yang memenangkan kompetisi STEAM dan menerima hadiah uang tunai. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan justru mempromosikan prestasi dan pendidikan. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtEBGDDW8R/
stemforkids_245.jpg,Gambar tersebut menampilkan sebuah model rumah-rumahan yang terbuat dari bahan daur ulang dan komponen elektronik sederhana. Tidak ada elemen dalam gambar yang bersifat seksual eksplisit kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Gambar ini bahkan dapat menginspirasi kreativitas dan minat pada sains dan teknologi.,safe,,image,https://www.instagram.com/p/DVtEC9tlJIJ/
stemforkids_246.jpg,Gambar tersebut adalah poster promosi untuk perkemahan Paskah anak-anak. Gambar tersebut menampilkan anak-anak yang sedang bermain dan berpartisipasi dalam kegiatan yang sesuai dengan usia serta tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak. Poster ini mempromosikan kegiatan positif dan aman bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVtGEtZkeGa/
stemforkids_247.jpg,Gambar tersebut menampilkan berbagai pilihan kegiatan kreatif untuk anak-anak seperti membuat lampu malam gantungan kunci dan katapel. Kegiatan-kegiatan ini bersifat edukatif dan tidak mengandung unsur negatif yang berbahaya bagi anak-anak. Gambar ini aman untuk dikonsumsi anak-anak karena mempromosikan kreativitas dan pembelajaran.,safe,,image,https://www.instagram.com/p/DVtHBCFDc6K/
stemforkids_248.jpg,Gambar tersebut menampilkan tantangan matematika berupa pola piramida dengan angka-angka di dalamnya. Konten ini bersifat edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak karena fokusnya adalah pada pengembangan kemampuan berpikir logis dan pemecahan masalah. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_249.jpg,Gambar tersebut adalah poster promosi untuk perkemahan musim semi bertema STEM dan seni yang ditujukan untuk anak-anak. Tidak ada konten yang tidak pantas atau berbahaya bagi anak-anak dalam gambar ini dan fokusnya adalah pada pendidikan dan kegiatan yang positif. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_250.jpg,Gambar tersebut adalah materi promosi untuk program pembelajaran anak-anak yang berfokus pada sains teknologi dan inovasi. Gambar tersebut menampilkan anak-anak yang terlibat dalam kegiatan belajar yang positif dan konstruktif sehingga aman untuk anak-anak. Tidak ada elemen negatif atau berbahaya yang terdeteksi dalam gambar ini.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
